flightid,espera
16000b4f7c016a5b103772c2275ca5c9,1
c4e8ca98688ccf1f7dc567ca6b7a303f,1
794dfc64b794fd934a8a5305108c83bc,1
7186b7b67fd5326ba52ad23d69d12d65,1
3675deabce3aab324404df1704fc572f,1
237d585c2901ca63da8316aa1efed882,1
a3d8cda076b351acdccb8e0547396ff9,1
207a3479e068e3166f8fdc830c19b50d,1
731ddb2676bcc9882b857e81513835c5,1
d1b116a72f652ec588f23ed4891fb010,1
552d2a639f962c1ffc1a67a1785f35d5,1
686dc14c3d38d57abf1a53d031099ee1,1
d9ad2bdc8dd8d9893f73f245cd8a3ab7,1
d0814349678a1b5cdcf440314a77b1fe,1
51555fa5e89658b021ab0fd754dead7e,1
2366a8a54471ce31da607aa899f1a0bd,1
be26d2d36be24cf83d3a2ee92ab19f02,1
dd21a38f2a0add61dcbe40f6013d23cb,1
29a278fb9fb5f8fadf1036a8edb6d656,1
0fed9a53061dd2404c39173899a8b78b,1
6c03b65834c400e6621f668a0b637cbc,1
c8ad44b43dae923db4bb49ae893cb316,1
8f83bce0e82abe8296de3a74b5e1e364,1
74b7f1807417786e7cfa2a5d8b64c5aa,1
4998e3f6a7e65b70ffa68f1e53357a44,1
37c10c48726ce6533aee0090f995b762,1
1a984c2c22e31a2256cfe0147e4f3f27,1
38cc3268b0c2e559d60ca4f2851a3a58,1
985c5f7df0a6ea92a5d90ec5f8e2081c,1
36e769439a029143fcbcba595abe992f,1
5595f56c9bfa1f1059f8a4670746b2e5,1
3c09b68fbe6202cd59a64f8904abfb8b,1
17fd5d1db6740007aa2774c298a034b4,1
98b2d91094d8a0ebdb40471a6c65a233,1
8a15beffa440cf65644c86a1b570c5c6,1
225a950ad003f01167cd5a6e56ab671d,1
9aeec5fc68caef440d75b5170460f63d,1
4831de85d57334726c7e45d1af96f16c,1
e02aa2ef16755bc03f6fa1b155f853d6,1
bc2e5ea40b9d4337e8d676a3584b792c,1
d138cc566c0fcce3dd63d72b0b06e205,1
f89e2e63d4dded41dfa4ebfe1b73cb58,1
f825b1b877e83a19a6a8446e6f6537b3,1
bdf99fad78a32893d359b91266ba6038,1
d8d9fe28b7713471b79dbd50ac57c2f1,1
7fb688abc155b26e2963d5111b8d8e2d,1
ad4effd53bf0d626351c70369e4f4606,1
4137089add02169e3a1d1761fe1c41c9,1
0d255832ea0522fb950483cc090665eb,1
31bc91d2be6786a06693b0fd7bd731ba,1
e5bb59d40749ceaad05ce70c5e71b45d,1
e8efadd33317d685653b83423c0ba505,1
0e302cbc685b7461c6c39bc03739e7ac,1
3775bca6b9bda9de49c6abbc341a4a87,1
c7f21a3c5fcf6160630ebe5764e96fb7,1
e83215eac7a4ded951f75a605a8586dd,1
f8051eaee18b30ad58126b3e24473f0e,1
d487f080fbf9c8e0a723bd3dd6272359,1
82c184dac05e561c6890293fdb5713b9,1
2d9dc3c2766c5bbc31d6b9d0c5a71ccd,1
be3b6f66ff4df74e1ddd8a9fc5fd28f3,1
a8dc16d20f5af5d95341ad034727f356,1
bed87f120781759966dd84f32bff1a6a,1
0168b32863bf85cff54d0dd6c6fef07a,1
12fdda07c206360def22a16f4359dd73,1
a0504878a97719fbe8f98f31fff05d67,1
ff19944d92164796e3591bf1532d71a1,1
74326f6954482613111cc1a35209193c,1
c7a1cbc51dcc7b82a372cb80eb57952c,1
4f1e6c3f3c4db86ea9caa76617a8f5cb,1
09e5f721c3246fa9e96edec336eba7f9,1
895d2a4a515c50be4d1ed9e996ff9ca3,1
e75a3a88239628f09ed8755f7ece95e9,1
c28366bab2bda6b01ed5adac80f8fc52,1
7fee262f6a976e8cbb6b5ee1749b7746,1
b883eda8215ffac6c8777f3faa1f12a7,1
6d5e569101978abf628a3796f4cb0fe6,1
00e015f0339fd57e1fbcd8d4c4df8169,1
b7bd408844a74c8f87cf56c4234108d3,1
bdbf543d73612baa5131a42730314e33,1
f32228541012ea0fcf7f1f7d42397f1a,1
bb97efcb00b5408875e31e1e2611168f,1
d724e39edf60b59535a8afb1d35bf142,1
b202ef5cb40a3b9b84ad44e8fc76e0cb,1
7b63f24c1ed3e98c7a5f07b0ea22dd1f,1
9ed02a95d7f4fc762574f236437c8bfb,1
e7a202c98210c7006652ca9108d368d2,1
0b6bf6e8eff875ddc5a49073ba03ea6b,1
512dd3af62869a4c2be20b395c7c1d5f,1
4ac76287908a694825d48d3345a86aee,1
ee69b9c96a5f46f3f813fb30727cb17c,1
3a1359d8b530cadb5a66b4f33a81a426,1
a912df7eaebf5b2da400fd29aecffac4,1
fcdf253c0df3368de3bb53cc5e2b014e,1
49cea918bf4131959ef627e610e252cd,1
e11e03c980eac503c9046eeee490884e,1
02a4198f7395bfeb45504018bf73fff1,1
8b27069301eb460919ccf18b33b975b2,1
2cc0c2f47024cfdb92ec614dae7a5da5,1
0d9cc40143bbd8b4a1e3143328352e22,1
7862e4ee047a7794a0aac668a6741c1a,1
eb90ffe6d9e9aa9e3bb11d5d239db136,1
14dc089e0f6ca9ae2cbad2ad30827ab9,1
6cf1ef029096eb758509e1d09934778f,1
9c425faa3b1c49d3f2170cd61b443df0,1
0c2d31bf2fe2b7c6f85ced5a8590a838,1
16e2530a9530e61028e0fd210cea18a7,1
f112f8f85d2249897f587b6bc5050e6a,1
18ee2f0422be814fae451b413185c32f,1
e53eaa82b02cf23f0a43ce76d0d4773e,1
675785c4cf88149a90b8c147a13941a0,1
2eb9fd53279fccb93631ead2fb52dfcb,1
198546742fcb40d82d59796aae12ec4b,1
afc0a4dfba926b7fd175248eddc9732e,1
44aa1092b7b670a7ddfe0b6d98a7e3db,1
d570debdc678fd3d98c224c7b1dd978e,1
f0db7c3c606759e1b739d5f5c5e31ca4,1
3d0fa4b8179b2d882e30be64210c2b9c,1
ec9fe2f4b55ce1853e3cbde551233603,1
4afdfcbec08b8c6628c7ac97772db8fa,1
46dec8819efa742c9806ec23eb923ad2,1
9cf016710b15bd4f57e85cb4abc224fb,1
6d5d82a0fe98e424a090e110554af9e8,1
948bb92d9a101695eea357f4177c168d,1
87be3d26fe493c71638f751008ee6bfd,1
6d84d46d47311407fcdbd3a243ec5070,1
da56618121e0483241a1dfbbf06f8828,1
1c6f55cb0cd56f0a6fb57382a59162e0,1
61c2fe98d0fb9368ba154d63cbc50d35,1
2a471d7e98e0a555d1cee887f9010be8,1
e20c2d963ca254f1dc9fd4b8ac87413a,1
34098b6e70b04fddbc3242dd023265a7,1
44102ddfc7894d68f0e0e1f8f21f7e25,1
04f87e26ea1864ad4157a3f8733e6186,1
6032f9bdddcc16f875cda6c6a844163e,1
8844c94fa20070cd7981f61a24e541be,1
a77717ffe34471ab14076393c6437845,1
ad4c632cbeb7ed0ef4bf211486af1052,1
76f990d8dd58d55c0e02e24049ec4701,1
fd8e54a2f613671b2e7ab65d00f4a5b6,1
37dad2a99e3fdba30b06a57faf38042a,1
750f6d0de05959ba09c93c9b7befb05c,1
2da28b54f3c67cadc343fba61ee6b9c7,1
86d207f40193867b6fac22aedfdd722b,1
9e43f782d2b88ab0cb3a70ee52990636,1
a792bbb4699211a86274e077b8891520,1
154e259d5fdb1852239dc666593d12a5,1
a70497045a18f5a50be7e09d724246a7,1
6eb7768a28b880ca902308f5777a088f,1
606a531336576ae7b15ee744ecdc1277,1
b360b33267d8d4bf5c17c54398f4ce3b,1
9e58c1a842ee7bfe75e98eab90e88aba,1
20f35a22232bedf05fa3522f927ee924,1
78e147756b9b00756bf8950676d7fbcf,1
a638349bd8e1728c1cfb6275554acf75,1
d97b622f27ec35033cb07fd5789f7c4b,1
dde2d6021dac419df43faa117885d840,1
98333ee2a42dc5adb2c04bba9e53b8e3,1
a226f19b9744ad772f38e92ee333e2f7,1
807088c0cba3e60dcde2a2254076bdfd,1
1ee1a08aa25b964d21ac04f9ccce8b17,1
eb4716611a70826b146a10a48067c737,1
a2a7e3c34966445a7e3e57c2d703bad5,1
4cefe9f8ead5d8cb1a377ed19857a236,1
374f546703a3112949a50f039a1a09ca,1
57256148a637fcdebb0a6b5c4c45d347,1
6fec3ec152dc04117fef0af1c2d4c177,1
8a54f28c392c50c396853ecd3527f5a7,1
b801147c83288a5a325ddb2a00ff4c6b,1
7271a89ce1e1aa035dfd59aaec937904,1
5d02f3ad203f9358ab87f91ddb7e7ff8,1
a8e943b14de266ca81702adcad1a6a0c,1
e119beed61311a51b4b767555eb14c77,1
3ff8d70f5fd03c0913511744ef2ec0d8,1
9f9e16e7b7722c1bb7f5136b283c96df,1
2d066bb5c8c1e62b61052c4c5b27bbae,1
653a910cec9e6fe1e5a5771eee9bbb29,1
f7ff4b54727bf3d76f00945d0a9e8c37,1
976e760dfa10d0728d7e7dcabe125a08,1
f74f39864a036c7e0abdc664ca56043c,1
c0776409af4371dbbbaff43587aa1ee4,1
754a46b796e428e863655266682f94c2,1
10104a31ef0991c84286587fc62420dc,1
a6357f11bdc9070c3a15b1efc233bb0f,1
635aca19edbbe0ca671db40fa465e364,1
2fcd83fa9f39161638ac4a2631c46c73,1
4f6ce4bf6e8362d0c43d2d21ca171076,1
b2de49acaa726431b743844ba2215e87,1
dc0c2f760acac1902969ae7927ca7d81,1
bf7a2d3930f70e8970bd8c79c9a28186,1
3a374fd45e82ffcdf3874b39a7c0017f,1
7357f6791059edf01798f825b38bdd7d,1
676b2339022190ae3326d415a1de0cc1,1
739d8eacce06328ae0d342c06250e670,1
cf021e878f2eda77535ac4b6a2d4f42d,1
4c6c2f9f540ccb94dac515ef032f8800,1
b47a39fdaab715e9f94052479e0e3c95,1
482b4dcaafc4a03807ea9cc47858a0ee,1
a7658671d8e6906b8186c28e304f1822,1
3bc48da52466d4789a1e02c1b8f0a8b8,1
3d325eb3f0751c2280b866421b3c966f,1
fdea535e61e3ee7270cfa319aa6de32f,1
1d5165b3438564e1e5415be0bdb571fb,1
4bb531477ca40550e9c64be02a7fb94f,1
86511c955f908ea018fb8efedd955717,1
db8e7f9d260093846abc23494f482443,1
cf36fab8dabf72cd3f365341c66a9802,1
2468a4f79c77dcc8919d568f79928776,1
3a8d0a6cbdcb8dc2a3d1751d86c77997,1
33637777d7a4b5c8bd3aa6762dc936ff,1
cd2a6072811e63fc9bee0796e8bba407,1
6d4d8c4dded0cc6878ea86c849da5f2f,1
4b81dff8b5b95b0135e17aa0b109997b,1
eb541a176ca33891b6f7211c668e43e5,1
9beeb623d475b9d76353720ef1d66eff,1
57f594b2f32ee6504b8f633203d1a619,1
649fffe532dd9cfa557bac3c10df0938,1
b10581e196f7498addd89957885e34e3,1
0256cee8c0df30c3ec1ee4334bcd6e8f,1
19b658dcaab21c6b2d05f858e28bd1b8,1
e4268d3a2097c84b2db82c15c5618dc5,1
5b53e83f1710ba08c5543ed8ed06bfed,1
ce1d43e52607b046fd1dbd67f4a9d994,1
9b57d417aa1f0e0b340c5f9aa59a7b12,1
c95555b798a5227f1e7c113e0bb99733,1
a2008e02b5190743cb92048eb7839469,1
12e0162ac4a3e82b7386b623a98e1956,1
4077bef5a62e8b9986f93a7cd75bd642,1
4242f103237f69783c2b2b2c0a71179b,1
cce0cd04fa8d1a17631a6ebc6b425e84,1
4b08009999bb104cbf9b8f00effe9a97,1
9ab664d01e7a5689c791dc71cbb4de08,1
e865b41a820910ca45c83f6e880e002e,1
3a5c3a2e9f3c7d1f6b5ef42e5fc04765,1
65c1b11ff547433335b6c94922f2bba9,1
7520b30cc3823bc6ba6dff1176a336ac,1
39139f0948bd061e42c2a7322606c6ee,1
26098f2fa8f8ddc0dd651992884af0b4,1
da780c6d5a13dabfb12609e9fd66ddc9,1
94f9b4fff33709f8eb415305659319dd,1
4671b676d65a993746f87f6a1720014f,1
9b7f8710083d181d475ff00ead983171,1
e1faa8cb82ea12010421f2b31d19e2ce,1
51ff8d4dc6cdb13fcabe38257d19e9c9,1
dcb222c6a698d95e95efd3b7ab85ca2c,1
a60579efbf3a49517745780727f40977,1
552b8cc4aa686319f422e351348509c5,1
1330508aacf42ea6255621318523cba4,1
1ac3ddd5b8926a10868e84dd38e9949c,1
d72e3d40692468c379e8f8dbc5f35a48,1
8f7d61cdd96de786483a08d0b5a0f871,1
07fa621068c8cfe20ce0e082146073a4,1
78c8a252835c037b79dc661f11573343,1
b8839a1737ebf8bc838c00bd772b2124,1
0b6e4f3ad1a9ff1dbf06cb619f614cd7,1
de4e90cdc13d15a063cdce9dd5b15584,1
c9fe20bd20d8f4a6a1f4d460594ddbfc,1
e52694fab557dc0059e3738a4d26cd7c,1
b82d92cf3d08caab5e3a58800fb31c7e,1
35cd0281f1f2fe4b4ffe7c5f3ae306a9,1
35445c3b7e5a1d3c49b74cf96209c44e,1
56f18b3d50ac05ad48db34d13c63b3c1,1
7804dc414fc765b6f1420adb5033f5a0,1
33beff0bbfb8b99679ca27fbec3d599a,1
5065ceab159d779af0ca62f31e2ae38d,1
ac8fb12c5c93ca147b4e4d084f24495f,1
e7b239398f10d7f1339f4e0a1e735a0e,1
b03e20634af9a443a16e36fb30a222ef,1
76183c8d98cd70864935740792201af4,1
7864af6a184fd518c5cda722a5c582ce,1
50ccdbec723eb1c8e4741b75a436a394,1
f6343a99a82aafe2f7e9e2d5eeef0cab,1
de3be192d87844c6f34eaff3c4b5b16a,1
50d1279b0416f1c8275be5b21e276004,1
1eb87251a3bb33de6900a331673b3f87,1
1a0e518ee82f67410eedc46df168e0d9,1
60a8deafe0a63a8628409282375d77a2,1
acd5b7c13554b7152805177502a38735,1
387dc07e200f3a5d51628a247530b547,1
2133e0129fec5f828fe8b1aaea10eacc,1
e464bbd019cb40c8cd8ba4e515d43ffe,1
df953fb9b185b063a180643e21180040,1
0318df04d4f0fe1f9f26dc1d153704dc,1
781c40b8ec9c6558cd7fad85da00af7a,1
c28f9bf3c767eead4d130557b3892c8b,1
451921d19dc9e0486e376d6d61c2f0e8,1
6f41538601859baed48cedde90e67c62,1
383eb533e0a950b4c040cd007c9017f6,1
edd72d7e7e3e2f3e92a5ad5d65f93973,1
f729a2deda6360442d4dda7a76dd4211,1
653f4550b6173d9ef742ab722a6217ed,1
7cba0bb154c901926db556a92b376f7f,1
709fd68a72f0e3bb2e0130a2ee8a7738,1
c986fd748d1d27648837a3777c8ac256,1
dfce9a95eb3014a816fb8bfeea5125dd,1
c8dbd69f3dc649dd29b889c3d3607f18,1
08146d410940ccf1c5d8d102c767e275,1
a5024585466e6b3f4ac685245c5f5937,1
00090306a3f1f48175b08f6094e7fe01,1
f09ecffe9466fe4d77c0bd6b0f42be37,1
3e1aadfc7aad2a7de07f0d281408c0ac,1
9bb3dbbe07bf26293b967e413a9dc930,1
773c72fa2bbed158f3051dd8ddaa3d40,1
3c1d23822533b98c496784b232ee52a6,1
b985c2fcdd6720ac169a6b9d82d75661,1
0ff580a5424b4539e586b0e641613457,1
1f294301c69623627d05f3195fa7d6e9,1
c2ace582389d26fc2ecb620acdb76d7e,1
de1e6a13fcea18d5f16e499a6d58a9c3,1
4e8fd18f7755646ff34fcdbdb2b1880c,1
23a4d84b03b393438dc3670d47475fa5,1
7d7fdc946ec18479c4132fcb074ba8a6,1
929213a9c8e3242e083131f723adb0ae,1
219110010139c2026516d7c6ad8e3014,1
48a727d09c8e418e7151f15ccd375fdb,1
3c2cc15b52a40531e8a427faf4ccc723,1
e4382c72f6f477338968eb9d56adcbda,1
5fadf771743e016a1473d928db501894,1
6a0684cc3c78cb620b2f552f7a982efc,1
023e6e026de24c553f01c21fcb6f317a,1
901dd1c7b889c59f1abebc364eabc436,1
eb37a46afab5fec165eea99af74e7784,1
ffce0b665e0ce4b1ba96cec6c1a43d4e,1
bae1fca3c4d01adc579b3c5e43e5cc8c,1
695e4ab12a56ae56400cc1d23d8e8fbf,1
d5aeab26e82ea6a4c2f91e219f70a9b3,1
78c33ee3decd118a61ebdb35c514bb4b,1
c794ade3980b34b117d2510d98c2a4e9,1
999cc29d9c75d2b4f5d205ed5753ac1c,1
ace9d37a6aa464318f8dc87de30f43a4,1
a2ab37963245faf68c3caab4ba870860,1
432bf14e5393f025279908ac1ceca6e9,1
cb0b71b416bc2f88a513d111468d7a33,1
1df2c17983c6ce21ab7d79e39d36b0a1,1
8c82f63bb1fdd4530434b4a0cc6b35d6,1
83a5877fe5a46b839c8a5de3d46f128e,1
f5cef6b1ba9e613696b8b54728a8c62f,1
2ede3ad95d0e5066045c8059a34bbd2b,1
5facf057a240c277f4112dd09dfc67f0,1
88b60cb15871a23a86f9e374e40ce1e2,1
4864f2ef5af8e3d0fe3853d8c22621b1,1
ce648e344bd2a58db17f4d6c5db99c0a,1
514c4cf4cb3503f6a78588d08d3696b2,1
848533c45c15c116a349fd26629fdb09,1
4c03f6650d80938797eb269736a2604c,1
1bac0119241e0bf1e21e35f9cd90619b,1
38af8e72f72463275a1a582e1ce27976,1
9d54574a739aaab601575d9475228959,1
acda13c282b1216115d5f76d0364e41f,1
26558aa74fd6038fbbb9fcaee3c60352,1
70eb1e4807c2c6e660751e1193440d27,1
a544eaa65f0b0f1831163a09bcb628ff,1
ecd1cb26fd9f78c50e8f77804ad02b46,1
1195b5df83255542c907f2db8dfa3f02,1
0e2b99c3e8eb731a77e6160a39a8e75a,1
1f341d7d7245c2660a8383a798c5c8d8,1
e3045031599bffcfc3f7136e59958e87,1
181d5879497d1fce9fcf9468eb5b7a49,1
a96efebace0ec264b4d06c1062f7afc0,1
3dec464c70caff51f748025584d82bb3,1
3ad61f19a9d531473aca0fcf71fc1698,1
ba6c00c8576a02b64c6982ebf4075a42,1
45fb1971820c572f0c66798647e7e1a8,1
618c9b74386db8650b9e702ee4ea6172,1
03b1d71eeb3ab84f5434ad19379c4145,1
59842e8d911f7fda3aa29d405937ddfe,1
7effd0aa2dbb9d25b5ab1775117a9909,1
521144e53f42d05d10f843cef9bbc079,1
2cd64d4c9f5b8223e81aefa98fc56bb0,1
73474c715ad8abc4e402dbd98d46caef,1
54f7ff10cd2056db3c089773b754b251,1
a6be1fe46b2a8a88b151e1ea02950100,1
eac03e5dbd28448b7a5362b804f1fcb8,1
d88fa76c70ff341fd375f09f67c9e917,1
166b2fd143ebdf418223b36f3fa3caca,1
f96d993064743921280bd9f02b7da21c,1
9dc633735399873e783f21fc8def22d6,1
dcfe9947bcb2a1bccdda10d7f936f520,1
accffed5f6b67c911e518eab51fd3465,1
5deebbd69326f7532327f00fa9c96e08,1
1bb6be3ce4f555d515f73f0621f325b1,1
0a0c519d3ffb03234d3d184555c4ac23,1
8d968539bb4032a2b28c0039fa4d6be2,1
434a4c61954384783926ed9580548575,1
ba01bfae01a013ee043478c4d0702f5b,1
b4d5b438f603d3c95cb555d064e1dbef,1
013de39d33f737eee82e359506c6c1fe,1
8bf9d45fe88acdb2acfc81a08c8179a0,1
2219102d820aa39b7e2e93d3ac404327,1
49566b12507fe40fbcf43a2f2ae23b4c,1
d7eca842178343f41eca23167d97c868,1
58a20c5cbd1e46bd524a327cd2d161bc,1
1c38d1656a351683bc95125a2fba6d31,1
ed0fe9757f6c35764fc263a9e41b2a9a,1
534027f344c6861cf5111d632d9eeb3d,1
035425a835cd5cd722563be397026d56,1
4b7898e87d219ae3fd95ef9e7337f53f,1
87aade303a3180e3c88700b1711b0c48,1
8df021a3643c09784ce13bd7f269513c,1
d3a1b44e26719fc88c1a16e27e719b8d,1
95ebf131d316d7a5e2a81a1156432167,1
8b5f44366efb088ef42a671b5cc599dd,1
4b5e0488bd06caaba4ab2abaae2bdc1c,1
a6521cce9f444b9391f834410264d706,1
6e4744cff59826521c781f8f5da1e730,1
9160e62ac98030ca4896660b0bf6f686,1
5b525dbed8a9a0f0614d3e7a38e5bc9a,1
0f5ad296e6e0d470cbeaf243be005f3c,1
2578dbfb5318d7462afd579ecedd9dfc,1
6b78c5d3503bb5333d4036d0bcf895ed,1
abcab926caad941acfb88c1af14693c2,1
bd6a72148f3e85bb5f29a8ca02a89424,1
bc3353a5414e149540f29c22f8f4bb99,1
d4cb4a73a35e1dbf33a6b4372e241292,1
b9b37209357fe6bce1f3b7ce49efb446,1
d736a95053c3f427502bfcd3054b18b7,1
150ca0b1a873f54a1ffeebba01a4de31,1
1a1ad17e03df2aa10033a44b3a035b27,1
d8ca68056ded9cbb18c0c6e6486ddbc7,1
5509867077bac1bb6aa15cec115c08d3,1
3ae46d034d62850491450754e3d59465,1
10a5ce20466843a2570d6692c23482ed,1
d6626fb730021b4dc7c51dd75724f9e0,1
1f346e00e338f896c0d5bee05dd86d50,1
9b680ba8f6f39ca3a865ae4e265b218a,1
77abe6c5116c0e11faa381e6075b8cf8,1
a3d7a6ebe652c8d2fe461a2d0d0e30ae,1
a4b441bf4bc9c3125a8a5d39d583017b,1
4bfae2d71c4691c710040035279fdf5b,1
5aa935972026463a939c0dd422473a05,1
8652cf513a3db96446da2832d7a94276,1
0c51fd3ea3cd35eb1716216e34121c00,1
a1d0ab0aa273009200ce3434cbdb74d9,1
62124594994b4b4f4914e8a18b4af61c,1
88a5adc8b566e094b70c472e39e0e521,1
0e15e8a7541149e36b2020ece7aaeef8,1
bcceade8a281bd3b464f8c6b31b7fb79,1
e1b6c3c131083093a0eb61c2a69af4a9,1
162484b5888529508465afc849e609a4,1
e8f0d37e3e2f1ab99c38c4f4d441b1cf,1
ea0424c9c1021e25051fa9d1abdeabc7,1
a84416f2f2f60ab62c4f173fd8cf4b2b,1
35ac2805eda6413ca72869b6a9ae7ca4,1
991a8d0422d7952690367ac92cb9c50a,1
4781cc3411bf48213b8d281df2a08d8e,1
550a4a316540c4b3b35494ff8526d4e9,1
76b52cc9494159b8a4fce6a090a9b291,1
d5aeb150bc04013f987a6c45fc72a516,1
9619da20c57d0e6a26299213bb23aafb,1
6d5f59b75c3233ec7ee3db69f308fdf8,1
2e8b5787b044849ed206be158049a58b,1
9afbdc11af690c9ed881ff993d0c6680,1
1e93205f5e72ad450ee22a341b5a02bf,1
b73a2ebf183ff062e714730581add7a8,1
120716716437c29a6f3de6a352d12525,1
081303741c78ee97bf89a99c30a908b2,1
8efe78d76f3002a9c89d2efe588f485a,1
3cd2b14f0dbbe509d08a2f5bef106b0d,1
8835891b57407ba0d6567a49debbe31b,1
1de51f58cfed13bb0a59d35135751a44,1
62f36c33bda8cba61daee62043207e1a,1
c658c48bd2c7d9d200bfb63415ff6c1b,1
d388afb9ede356948cd9492a0e9d52b2,1
8176e5fc95b319966df9de6db7816187,1
28907df99c8e1c431ac177cbd968ec63,1
8b32b3ddcc503c3d2098015c17b6ac78,1
ea40b1ff348c3e19982323aa5485434c,1
68372d2a8f9510886f8db376c4ec4d30,1
f108e3f3714ed5a324d3d70e68c05030,1
265e05ebd662cfc11ea71376001817dc,1
1df6f313b7b85e59b98184b9087c397a,1
d691bc3fa3cb59fc296a23ae459ffa73,1
016b2450a53513db2c2f40dc54b652f2,1
2ed8675af9baf8c5fc0966a5a29a8ad5,1
d616c269ca904aeb4c38361edc7b9970,1
9731634fd0f624f5ef1c42e58ea49718,1
91db18bd2bfea9ebabf343ae04621c97,1
3a117a8d7dfc4191efd365d04e8d47e6,1
30b5e91f281174d4c29da0aad92a4cd1,1
f460073d9d79e2be7aecbd6a4cab6d02,1
5da18c3846dbb90f3c4162395ab0a6aa,1
82629a6b360d57d7613b887c2659a243,1
9b6f478257d3462673075c71c02bc252,1
fe642cd1766e34d46f0745f2c5ab27b5,1
7498303d473b1740310872d001f8b402,1
0f3c5eabf246605eab172c81e64e6d8d,1
14898ca534f5f335f84cf3a8f1793f40,1
c5dbf53e1316a0426248e90b6a4d3689,1
301b25b9fda972564727064b293f239a,1
1b39376c1b1eb5ce94ffe671d26d4d77,1
05d4c6f679c8391ea2a3e56d2798e337,1
a2494be4a217913db6527b452fbb6678,1
1d91b9e02eb94ccc168142dbe16a48a0,1
3bc0e080a141660d9ace57ea2961a144,1
9a20615118326fff0da24cc8a16625cc,1
1287eb95c696bdc967e9503b080f7677,1
995b483efce93628bd483d2176a9c9df,1
a3e1bd10997eeccfb30968a4cfe40b4e,1
a30f04a00abc68a973c670bdbd3c7700,1
8d600d7271bddc6f4be32abda0f75fe1,1
cb80cb06dd2c65c9a9951bb26f74f2df,1
67c39cb83eb571416653e3cc517381fa,1
aa5fd27ca0c667e754525a2351058926,1
726437b7e04b7adfc0a287dbfcbd2184,1
5422c6ac8dbfe5860f096a73b2a3e209,1
05908dfabcd9839e135c2cb2c2115352,1
1bc9242198c4adc0b78f3733ae1c41fd,1
a0215d70ec7d4d183a9077494038228c,1
6a530867490b5cc55474085ffe7a1399,1
d8eb4facdbacda2961c7146ad570a8e6,1
4b577466c499cf817c3c3aa102ca1528,1
bb49c2bc33361f7dbacc5cb6608e6cf7,1
a3df91c124cfec0aaccffad0aac0cf7a,1
d0f9c850caa77529903ed04ecaae0d36,1
6bdfac2d4b3bfa146bda2f39ecee7e50,1
e0861bc0f88ec9885107193e72dc3e0f,1
6575e7934eaafb2d3e965f572d6805bf,1
3d5bc054e76d1ee96dfe2d7c1e36a796,1
3e40936fc536d136746263a6802b6b5b,1
e68436a9e611d09b38993afa4c655837,1
967c980f7b6d7e1046d56400baf76e48,1
f2143a906154b6eea9ede6e3b25fbc57,1
f5b613bf6c7f52a97df28396fa21e99f,1
e52f3a051838aa541546a2ea7c2c9889,1
46198051289d53a184affd895fe19af1,1
8b3cf2fbce2b48f66054b2bc8a63ff80,1
7f4f32c13a8cb1e98ea504776b7cbd26,1
24cc21d79ac40f15674724eb0fb4acce,1
f1396976336e6143d058c5f8524fbb93,1
853d876971d32411ccbdd51b2b7a1214,1
043ee79d95f7e9016ec6451d6c7eaec9,1
e3be87fc670e1fc8fa57dc76f7857a1f,1
3bf923d91a62330317a712eb6a1b6615,1
3ac8788d84a1ab7df362c91baee42a11,1
2f1f4614ccbcf40eedd2bcfad46fd0e8,1
ffa8d9ef501b381ee727b72e26fd2d47,1
c0997e5d76fc565ff34359eef7115bda,1
4a5cffbc146dc6d5900cf763712bdca5,1
17bcbaebe105d3248213a2eacf53eae6,1
c9d5b49d3e4174616f82c86fe2918818,1
15e41c96e322899f36be1d7107bca504,1
abbfc77483ba04831574af5750211fc3,1
08c2f7043365ea2bbedc7ef6af797211,1
5a2042ffab73a0960c5799af4d6cb0be,1
61db3781b955a8ac0578142e320e3a66,1
41d67ca87956356b6de7dbe1cc2b5d4d,1
16dc9fa7e4a34d3efbf9482e8557246c,1
0ec39edfb0a4ab25cdaca8278ffe9958,1
607b939e0844b5526b528d773a805eb3,1
af66b91492e2ae503daa74711b6b4a29,1
949ca162645c815b4c6a6925c914e024,1
d45efe6be86cfced7e8b6d38929acad8,1
443d49f27ec4f3a8dc71b995ea49f1f6,1
44900e5760ae0d62b99b2c9283cb0b8d,1
e0d9deacdb0825f0d3843ebec72361c3,1
014a87f796a80701a9bb4a6dc07664a9,1
d7732769c932c56b7ad1922adef3ab1c,1
b7021a917991797b21b7aa7d45eb0276,1
a0fa2d64e71dfa4f62bfb6d1db65000e,1
d70744eafe4377620dc8c1db4ddb2677,1
c54f538ba584d13ecaf52a63828a360b,1
3ad2893f1e69356ff5793e3c388c0b59,1
feda9deb8ee29d6cfc4d2af86630de4d,1
3306a9cebdec0802b621d9ff4593a424,1
92036151972e3213c5d8d2d91d6dc5b7,1
0f46ce6d5229155a31ae8ed93569f92d,1
e05187685a0ef7f8d82387be77ea564e,1
5ea51cd0f864effe77ad37c6c5d9e9a9,1
6a6513e10ffb8a8900404ec61dc97e8a,1
cd052942daf39c1556dcc1eeb713364d,1
314d4a9ff8eb3aef25ffa32d255078ec,1
d6dd383dd7c08f47272c2cabeaa8e4ca,1
0f2e5c987a91ed6814a01eda60df3f93,1
6e41bd54f7774a36e681dd586f93e14c,1
813435198f5d46f7a071c7236761340f,1
d0a7578ce4be6552dc33ae01ca1a7e0c,1
